,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,7.319999999999999,0.98,0.9905280182776758,0.5514811796740926,0.7947210171665088,0.04,0.0,0.14,1,0.9900000000000007,5,0.060000000000000005,1,0.08,0.0,0,0.19000000000000003,1,0.2,4,0.07,1,0.16,4,0.020794091701212443,0.22000000000000006,0.7771445336998742,11.78,0.0,0.49000000000000027,1.380000000000001,0.34000000000000014,0.38000000000000017,0,0.16,0.9200000000000006,0.04,1.5100000000000011,0.2900000000000001,0.36000000000000015,0.4100000000000002,5.259999999999932,1.8200000000000014,0.09999999999999999,0.01,1.450000000000001,0,0.39659834195214033,0.3924544505011283,0.6563658438847093,0.9214185120693973,0.285591511531038,0.3397533761237133,0.9647340161399934,0.2554590599475817,1.3134671802088955,0.9069132480588367
1,8.589999999999995,0.97,0.9999999698338343,0.5904003307871253,0.8495156166015354,0.04,0.0,0.49,2,1.5100000000000011,0,0.0,0,0.0,0.0,0,0.10999999999999999,1,0.21,5,0.18000000000000002,1,0.17000000000000004,2,0.04263225804982772,0.36000000000000015,0.6545863231625614,12.250000000000004,0.0,0.5100000000000002,0.9800000000000006,0.36000000000000015,0.38000000000000017,0,0.4400000000000002,0.9600000000000006,0.04,1.6700000000000013,0.45000000000000023,0.3100000000000001,0.45000000000000023,6.059999999999915,2.9399999999999813,0.11999999999999998,0.01,1.1900000000000008,0,0.23809044086882641,0.18614635881324298,0.9111058431674509,0.6908838350792585,0.328914876409252,0.23100260988594684,0.5695205241980223,0.14605871213016355,0.8734698156745596,0.5014621246574527
2,10.259999999999994,1.0,0.9886625275240476,0.4698413390673503,0.8455617518464565,0.0,0.0,0.24,2,0.8000000000000005,2,0.20000000000000004,4,1.320000000000001,0.0,0,0.12,3,0.17,2,0.0,0,1.4900000000000009,6,0.11915281712611442,0.9100000000000006,0.7684167903819609,12.889999999999995,0.0,0.45000000000000023,1.6400000000000012,0.22000000000000006,0.25000000000000006,0,0.11999999999999998,0.9500000000000006,0,2.9199999999999817,0.15,0.6200000000000003,0.10999999999999999,5.189999999999934,3.3999999999999715,0.4000000000000002,0.01,2.0799999999999996,0.01,0.8828196575516518,0.9408059312174979,0.799120472785522,1.0301625263912646,0.1739979569834534,0.3793753182734085,0.4044273730715103,0.19327414347416907,1.3045294856745147,1.1405400456682444
3,10.469999999999994,1.0,1.0000000277979346,0.4930202049300179,0.8285310115456429,0.0,0.16,0.19,2,0.6100000000000003,6,1.0600000000000005,5,1.2200000000000009,0.0,0,0.060000000000000005,1,0.8300000000000005,3,0.07,1,0.3000000000000001,4,0.1743318830893909,0.8900000000000006,0.18338590234155244,12.989999999999998,0.0,1.280000000000001,1.310000000000001,0.47000000000000025,0.4200000000000002,0,0.17,0.9800000000000006,0.01,3.749999999999964,0.2700000000000001,0.36000000000000015,0.37000000000000016,4.249999999999954,2.9699999999999807,0.17,0.03,2.020000000000001,0.01,0.8194018093364767,1.0731053315852197,0.3816769690148803,0.7103746099554866,0.5295907912053268,0.7474818866919675,0.41130779990176275,0.8597532469973294,0.8892739195423315,1.5581641125343104
4,8.56,1.0,0.9962931547930562,0.4871589272636224,0.8112394612068056,0.0,0.06,0.15,2,0.8100000000000005,2,0.03,7,1.0700000000000005,0.0,0,0.22000000000000006,2,0.6500000000000002,5,0.19999999999999996,2,0.22,2,0.09928264639482502,0.6400000000000003,0.21182144978269965,14.100000000000005,0.0,0.8700000000000006,1.5900000000000012,0.5900000000000003,0.8100000000000005,0,0.3900000000000002,1.420000000000001,0.08,3.319999999999973,0.2800000000000001,0.45000000000000023,0.9000000000000006,3.1199999999999775,2.3699999999999934,0.20000000000000004,0.01,2.159999999999998,0.03,0.5123972438557441,0.7867191771057218,0.6011055919166364,0.7487006225238888,0.40065736451599343,0.47966885523488834,0.3647592857878128,0.417240385171863,0.9495725123379466,0.9628839193374638
5,7.519999999999997,0.96,1.0000000065800516,0.3386622392676572,0.7917561022751026,0.04,0.0,0.14,2,1.5900000000000012,8,2.090000000000001,1,0.03,0.49999999999999994,4,0.20000000000000004,2,0.29000000000000015,3,0.08,1,0.37,4,0.020113978127136018,0.10999999999999999,0.03264015628334512,7.650000000000001,0.0,0.8200000000000005,1.0700000000000007,0.4400000000000002,0.5000000000000002,0,0.3300000000000001,1.2200000000000009,0.09,1.9100000000000015,0.22000000000000006,0.3200000000000001,0.6700000000000004,1.8200000000000014,2.4099999999999926,0.09999999999999999,0,1.6500000000000012,0.05,0.1995811283249289,0.36893036408763763,1.0493580752275877,1.0910389946327084,0.40628714587648407,0.28122111819396056,1.0226904452329122,0.17418897093077024,1.883639139039453,0.5378798127390456
6,7.640000000000001,1.0,0.9919886155313292,0.4556654593958456,0.7551689718765225,0.0,0.0,0.15,1,0.9900000000000007,0,0.0,0,0.0,0.0,0,0.0,0,0.05,2,0.03,1,0.19999999999999996,3,0.060846881876293654,0.46000000000000024,0.39764581333698984,9.939999999999996,0.0,0.5600000000000003,1.2300000000000009,0.3900000000000002,0.16,0,0.2900000000000001,0.46000000000000024,0.02,2.2699999999999956,0.47000000000000025,0.4300000000000002,0.09999999999999999,3.509999999999969,0.9200000000000006,0.04,0.17,1.300000000000001,0.01,0.35867668761337324,0.2618887928417423,0.6972011510287649,0.4837044031818662,0.25011404376371305,0.1610815371333343,0.259794626173949,0.06520763496655493,1.0680613628967792,0.6026363189437545
7,8.2,0.99,0.9892570976314609,0.6633962757893566,0.9117379459177151,0.02,0.0,0.13,2,1.9200000000000013,3,2.030000000000001,1,0.01,0.0,0,0.08,4,0.8300000000000005,4,0.01,1,0.07,3,0.25068253968253973,0.37000000000000016,0.1441269841269841,4.589999999999999,0.0,0.4300000000000002,0.38000000000000017,0.16,0.07,0,0.11999999999999998,0.3300000000000001,0,1.340000000000001,0.4300000000000002,0.15,0.04,4.459999999999949,1.470000000000001,0.01,0.05,0.35000000000000014,0.060000000000000005,0.6893540304607564,0.4913537371090106,1.388790575033886,1.429801726768422,0.5704556006011292,0.4935902563540143,1.2977821791827115,0.33574035139005576,2.494945772039206,0.8784142944060702
8,7.849999999999996,1.0,0.9866583389436322,0.5438007147812338,0.8005127236004036,0.0,0.12,0.83,2,1.3600000000000008,0,0.0,0,0.0,0.0,0,0.0,0,0.05,2,0.0,0,0.15999999999999998,2,0.02779727114131139,0.22000000000000006,0.22120764185934474,11.710000000000003,0.0,1.1500000000000008,1.8400000000000014,0.25000000000000006,1.0800000000000007,0,0.04,0.18000000000000002,0,2.9299999999999815,0.19000000000000003,0.25000000000000006,0.11999999999999998,3.6399999999999664,2.1799999999999975,0.08,0.02,1.8300000000000014,0.02,0.7668568864999157,0.9633463772300958,0.5071284402861913,0.6896120881277916,0.6722393598987934,0.5722494515329841,0.3235049508246235,0.2977495987015393,0.9134091521115258,1.1881165767454767
9,8.329999999999998,1.0,0.961658442026261,0.36273070855441425,0.731751425216673,0.0,0.12,0.15,1,0.9500000000000006,0,0.0,0,0.0,0.0,0,0.01,1,0.15000000000000002,3,0.060000000000000005,4,0.23,4,0.029010266479306733,0.22000000000000006,0.43661622278650153,11.049999999999997,0.0,0.8200000000000005,1.430000000000001,0.3000000000000001,0.2900000000000001,0,0.24000000000000007,1.0300000000000007,0.02,2.619999999999988,0.35000000000000014,0.4300000000000002,0.2700000000000001,2.5599999999999894,1.270000000000001,0.09999999999999999,0.03,1.6900000000000013,0.01,0.5891517037731853,0.8571119702655214,0.6098443794287778,0.7710188856550299,0.35470841377314555,0.706300619074566,0.4728912696743552,0.48412069517179707,1.2271510243910835,1.362444835159038
